domain,country_code,country_name,isp,asn,exit_node_isp,geodb_asn,geodb_as_name,asn_match,ech_grease,go_error,curl_exit_code,curl_error_name,curl_error_message,dns_lookup_ms,tcp_connection_ms,tls_handshake_ms,server_time_ms,total_time_ms,http_status,http_connect_status
cloudflare-ech.com,BS,Bahamas,alivfibr,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,1,0,0,69,0,525
cloudflare-ech.com,BS,Bahamas,alivfibr,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,55,0,525
cloudflare-ech.com,AU,Australia,vodafone australia,133612,vodafone australia,133612,Vodafone Australia Pty Ltd,true,false,,0,,,0,2,1579,2234,2235,301,200
cloudflare-ech.com,BH,Bahrain,zain bahrain b.s.c.,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,55,0,525
cloudflare-ech.com,DZ,Algeria,atm,327712,atm,327712,Telecom Algeria,true,true,,0,,,1,2,7124,7432,7432,301,200
cloudflare-ech.com,BH,Bahrain,zain bahrain b.s.c.,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,56,0,525
cloudflare-ech.com,BS,Bahamas,bahamas telecommunications corporation,8014,bahamas telecommunications corporation,8014,Bahamas Telecommunications Corporation,true,false,,0,,,0,2,359,642,642,301,200
cloudflare-ech.com,BS,Bahamas,bahamas telecommunications corporation,8014,bahamas telecommunications corporation,8014,Bahamas Telecommunications Corporation,true,true,,0,,,0,2,279,511,511,301,200
cloudflare-ech.com,BD,Bangladesh,teletalk bangladesh,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,56,0,525
cloudflare-ech.com,BD,Bangladesh,telenor,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,60,0,525
cloudflare-ech.com,BD,Bangladesh,telenor,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,54,0,525
cloudflare-ech.com,AZ,Azerbaijan,bakcell,197830,bakcell,197830,BAKCELL LLC,true,false,,0,,,0,2,1028,1431,1431,301,200
cloudflare-ech.com,BD,Bangladesh,banglalink digital communications ltd.,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,54,0,525
cloudflare-ech.com,BS,Bahamas,bealiv ltd,15146,bealiv ltd,15146,Cable Bahamas,true,false,,0,,,0,2,575,934,935,301,200
cloudflare-ech.com,BD,Bangladesh,banglalink digital communications ltd.,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,55,0,525
cloudflare-ech.com,BD,Bangladesh,teletalk bangladesh,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,54,0,525
cloudflare-ech.com,AZ,Azerbaijan,bakcell,197830,bakcell,197830,BAKCELL LLC,true,true,,0,,,0,2,812,1103,1103,301,200
cloudflare-ech.com,BS,Bahamas,bealiv ltd,15146,bealiv ltd,15146,Cable Bahamas,true,true,,0,,,0,2,345,737,737,301,200
cloudflare-ech.com,AU,Australia,vodafone australia,133612,vodafone australia,133612,Vodafone Australia Pty Ltd,true,true,,0,,,0,2,1416,2166,2166,301,200
cloudflare-ech.com,BD,Bangladesh,banglalink,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,53,0,525
cloudflare-ech.com,BD,Bangladesh,banglalink,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,54,0,525
cloudflare-ech.com,BH,Bahrain,batelco,5416,batelco,5416,BEYON B.S.C.,true,false,,0,,,0,2,528,789,789,301,200
cloudflare-ech.com,BB,Barbados,digicel barbados,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,53,0,525
cloudflare-ech.com,BB,Barbados,digicel barbados,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,55,0,525
cloudflare-ech.com,BH,Bahrain,stc bahrain,51375,stc bahrain,51375,STC BAHRAIN B.S.C CLOSED,true,false,,0,,,0,2,602,865,865,301,200
cloudflare-ech.com,BH,Bahrain,batelco,5416,batelco,5416,BEYON B.S.C.,true,true,,0,,,0,2,452,689,689,301,200
cloudflare-ech.com,BY,Belarus,best cjsc,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",42,43,0,0,101,0,525
cloudflare-ech.com,BH,Bahrain,stc bahrain,51375,stc bahrain,51375,STC BAHRAIN B.S.C CLOSED,true,true,,0,,,0,2,466,734,735,301,200
cloudflare-ech.com,BB,Barbados,flow,14813,flow,14813,Columbus Telecommunications (Barbados) Limited,true,true,,0,,,0,2,503,734,734,301,200
cloudflare-ech.com,BB,Barbados,flow,14813,flow,14813,Columbus Telecommunications (Barbados) Limited,true,false,,0,,,0,2,373,617,617,301,200
cloudflare-ech.com,BY,Belarus,best cjsc,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,55,0,525
cloudflare-ech.com,BY,Belarus,a1 belarus,42772,a1 belarus,42772,Unitary enterprise A1,true,true,,0,,,0,1,456,706,707,301,200
cloudflare-ech.com,BY,Belarus,a1 belarus,42772,a1 belarus,42772,Unitary enterprise A1,true,false,,0,,,0,2,496,779,779,301,200
cloudflare-ech.com,BD,Bangladesh,robi,24432,robi,24432,Axiata (Bangladesh) Limited,true,false,,0,,,0,2,1088,1646,1646,301,200
cloudflare-ech.com,BY,Belarus,mts belarus,25106,mts belarus,25106,Mobile TeleSystems JLLC,true,true,,0,,,0,2,665,969,970,301,200
cloudflare-ech.com,BE,Belgium,belgacom international carrier services,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,50,0,525
cloudflare-ech.com,BD,Bangladesh,grameenphone,24389,grameenphone,24389,grameenphone limited,true,false,,0,,,0,1,1071,1779,1779,301,200
cloudflare-ech.com,BE,Belgium,belgacom international carrier services,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,55,0,525
cloudflare-ech.com,BY,Belarus,mts belarus,25106,mts belarus,25106,Mobile TeleSystems JLLC,true,false,,0,,,0,2,542,838,838,301,200
cloudflare-ech.com,BD,Bangladesh,robi,24432,robi,24432,Axiata (Bangladesh) Limited,true,true,,0,,,0,2,942,1484,1485,301,200
cloudflare-ech.com,BD,Bangladesh,grameenphone,24389,grameenphone,24389,grameenphone limited,true,true,,0,,,0,2,1028,1581,1581,301,200
cloudflare-ech.com,BE,Belgium,proximus,5432,proximus,5432,Proximus NV,true,true,,0,,,0,2,638,936,936,301,200
cloudflare-ech.com,BE,Belgium,proximus,5432,proximus,5432,Proximus NV,true,false,,0,,,0,2,601,1501,1501,301,200
cloudflare-ech.com,BE,Belgium,orange belgium,47377,orange belgium,47377,Orange Belgium SA,true,false,,0,,,0,2,438,675,675,301,200
cloudflare-ech.com,AR,Argentina,telefonica de argentina,22927,telefonica de argentina,22927,Telefonica de Argentina,true,false,,0,,,0,2,3406,4884,4885,301,200
cloudflare-ech.com,BE,Belgium,orange belgium,47377,orange belgium,47377,Orange Belgium SA,true,true,,0,,,0,2,384,598,598,301,200
cloudflare-ech.com,BJ,Benin,moov benin,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,52,0,525
