domain,country_code,country_name,isp,asn,exit_node_isp,geodb_asn,geodb_as_name,asn_match,ech_grease,go_error,curl_exit_code,curl_error_name,curl_error_message,dns_lookup_ms,tcp_connection_ms,tls_handshake_ms,server_time_ms,total_time_ms,http_status,http_connect_status
www.google.com,AM,Armenia,telecom armenia ojsc,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,56,0,525
www.google.com,AW,Aruba,new millennium telecom services n.v.,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,54,0,525
www.google.com,AW,Aruba,new millennium telecom services n.v.,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,55,0,525
www.google.com,AR,Argentina,claro argentina,11664,claro argentina,11664,Techtel LMDS Comunicaciones Interactivas S.A.,true,false,,0,,,0,1,872,1312,1313,200,200
www.google.com,AG,Antigua and Barbuda,flow,14813,flow,14813,Columbus Telecommunications (Barbados) Limited,true,false,,0,,,0,2,802,1466,1466,200,200
www.google.com,AG,Antigua and Barbuda,flow,14813,flow,14813,Columbus Telecommunications (Barbados) Limited,true,true,,0,,,0,2,569,1472,1472,200,200
www.google.com,AO,Angola,aas1,328943,aas1,328943,Africell Angola S.A,true,true,,0,,,0,2,1288,2562,2562,200,200
www.google.com,AO,Angola,aas1,328943,aas1,328943,Africell Angola S.A,true,false,,0,,,0,2,1307,3549,3549,200,200
www.google.com,AR,Argentina,claro argentina,11664,claro argentina,11664,Techtel LMDS Comunicaciones Interactivas S.A.,true,true,,0,,,0,2,879,1356,1357,200,200
www.google.com,AR,Argentina,personal,7303,personal,7303,Telecom Argentina S.A.,true,true,,0,,,0,2,1045,1630,1630,200,200
www.google.com,AM,Armenia,ucom,44395,ucom,44395,Ucom CJSC,true,false,,0,,,0,1,645,1403,1403,200,200
www.google.com,AM,Armenia,viva armenia cjsc,43733,viva armenia cjsc,43733,Viva Armenia CJSC,true,false,,0,,,0,2,706,1454,1455,200,200
www.google.com,AW,Aruba,setar aruba,11816,setar aruba,11816,SERVICIO DI TELECOMUNICACION DI ARUBA (SETAR) N.V.,true,true,,0,,,0,2,695,1244,1244,200,200
www.google.com,AM,Armenia,ucom,44395,ucom,44395,Ucom CJSC,true,true,,0,,,0,2,590,1314,1314,200,200
www.google.com,AW,Aruba,setar aruba,11816,setar aruba,11816,SERVICIO DI TELECOMUNICACION DI ARUBA (SETAR) N.V.,true,false,,0,,,0,2,556,913,914,200,200
www.google.com,AM,Armenia,viva armenia cjsc,43733,viva armenia cjsc,43733,Viva Armenia CJSC,true,true,,0,,,0,2,731,1518,1518,200,200
www.google.com,AR,Argentina,telefonica de argentina,22927,telefonica de argentina,22927,Telefonica de Argentina,true,false,,0,,,0,2,1656,2974,2975,200,200
www.google.com,AU,Australia,vodafone australia,133612,vodafone australia,133612,Vodafone Australia Pty Ltd,true,false,,0,,,0,2,994,1553,1554,200,200
www.google.com,AT,Austria,telekom austria,8447,telekom austria,8447,A1 Telekom Austria AG,true,false,,0,,,0,2,502,714,715,200,200
www.google.com,AT,Austria,telekom austria,8447,telekom austria,8447,A1 Telekom Austria AG,true,true,,0,,,0,2,419,629,629,200,200
www.google.com,AT,Austria,magenta telekom,8412,magenta telekom,8412,T-Mobile Austria GmbH,true,true,,0,,,0,2,833,1054,1054,200,200
www.google.com,AT,Austria,magenta telekom,8412,magenta telekom,8412,T-Mobile Austria GmbH,true,false,,0,,,0,2,413,644,644,200,200
www.google.com,AT,Austria,hutchison drei austria gmbh,25255,hutchison drei austria gmbh,25255,Hutchison Drei Austria GmbH,true,false,,0,,,0,1,441,664,664,200,200
www.google.com,AR,Argentina,telefonica de argentina,22927,telefonica de argentina,22927,Telefonica de Argentina,true,true,,0,,,0,2,1985,2664,2664,200,200
www.google.com,AU,Australia,vodafone australia,133612,vodafone australia,133612,Vodafone Australia Pty Ltd,true,true,,0,,,0,2,963,1529,1530,200,200
www.google.com,AZ,Azerbaijan,nar,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,62,0,525
www.google.com,AU,Australia,telstra internet,1221,telstra internet,1221,Telstra Limited,true,true,,0,,,76,78,1164,1835,1835,200,200
www.google.com,AZ,Azerbaijan,nar,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,62,0,525
www.google.com,BS,Bahamas,alivfibr,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,64,0,525
www.google.com,BS,Bahamas,alivfibr,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,1,0,0,69,0,525
www.google.com,AU,Australia,optus,4804,optus,4804,SingTel Optus Pty Ltd,true,false,,0,,,0,2,1142,1710,1710,200,200
www.google.com,BH,Bahrain,zain bahrain b.s.c.,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,60,0,525
www.google.com,AT,Austria,hutchison drei austria gmbh,25255,hutchison drei austria gmbh,25255,Hutchison Drei Austria GmbH,true,true,,0,,,1,2,470,749,749,200,200
www.google.com,AT,Austria,mass response service,51265,mass response service,51265,Mass Response Service GmbH,true,true,,0,,,0,2,1884,2159,2160,200,200
www.google.com,BH,Bahrain,zain bahrain b.s.c.,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,58,0,525
www.google.com,AU,Australia,telstra internet,1221,telstra internet,1221,Telstra Limited,true,false,,0,,,0,2,1139,1675,1675,200,200
www.google.com,AU,Australia,optus,4804,optus,4804,SingTel Optus Pty Ltd,true,true,,0,,,0,2,1006,1561,1561,200,200
www.google.com,AT,Austria,mass response service,51265,mass response service,51265,Mass Response Service GmbH,true,false,,0,,,0,2,414,648,648,200,200
www.google.com,BD,Bangladesh,banglalink digital communications ltd.,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,54,0,525
www.google.com,BS,Bahamas,bahamas telecommunications corporation,8014,bahamas telecommunications corporation,8014,Bahamas Telecommunications Corporation,true,false,,0,,,0,2,317,636,636,200,200
www.google.com,BD,Bangladesh,banglalink digital communications ltd.,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,53,0,525
www.google.com,BD,Bangladesh,teletalk bangladesh,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,53,0,525
www.google.com,BD,Bangladesh,teletalk bangladesh,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,57,0,525
www.google.com,AZ,Azerbaijan,azercell telecom,31721,azercell telecom,31721,"""Azercell Telecom Ltd"" Azerbaijan-Turkey Joint Venture",true,false,,0,,,0,2,621,1233,1234,200,200
www.google.com,BD,Bangladesh,banglalink,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,58,0,525
www.google.com,AZ,Azerbaijan,bakcell,197830,bakcell,197830,BAKCELL LLC,true,false,,0,,,0,2,797,1396,1396,200,200
www.google.com,BD,Bangladesh,telenor,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,57,0,525
www.google.com,BS,Bahamas,bahamas telecommunications corporation,8014,bahamas telecommunications corporation,8014,Bahamas Telecommunications Corporation,true,true,,0,,,0,1,347,715,715,200,200
www.google.com,BD,Bangladesh,telenor,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,57,0,525
www.google.com,BD,Bangladesh,banglalink,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,55,0,525
www.google.com,AZ,Azerbaijan,azercell telecom,31721,azercell telecom,31721,"""Azercell Telecom Ltd"" Azerbaijan-Turkey Joint Venture",true,true,,0,,,0,2,602,1220,1220,200,200
www.google.com,BB,Barbados,digicel barbados,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,55,0,525
www.google.com,BB,Barbados,digicel barbados,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,57,0,525
www.google.com,AZ,Azerbaijan,bakcell,197830,bakcell,197830,BAKCELL LLC,true,true,,0,,,0,1,693,1301,1301,200,200
www.google.com,BS,Bahamas,bealiv ltd,15146,bealiv ltd,15146,Cable Bahamas,true,false,,0,,,0,2,536,1121,1121,200,200
www.google.com,BH,Bahrain,batelco,5416,batelco,5416,BEYON B.S.C.,true,false,,0,,,0,1,639,1375,1376,200,200
www.google.com,BY,Belarus,best cjsc,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,54,0,525
www.google.com,BS,Bahamas,bealiv ltd,15146,bealiv ltd,15146,Cable Bahamas,true,true,,0,,,0,2,857,1345,1345,200,200
www.google.com,BY,Belarus,best cjsc,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,57,0,525
www.google.com,BH,Bahrain,batelco,5416,batelco,5416,BEYON B.S.C.,true,true,,0,,,0,2,628,1684,1684,200,200
www.google.com,BE,Belgium,lycamobile,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,52,0,525
www.google.com,BB,Barbados,flow,14813,flow,14813,Columbus Telecommunications (Barbados) Limited,true,false,,0,,,56,58,521,922,922,200,200
www.google.com,BE,Belgium,lycamobile,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,52,0,525
www.google.com,BE,Belgium,belgacom international carrier services,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,53,0,525
www.google.com,BE,Belgium,belgacom international carrier services,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,60,0,525
www.google.com,BB,Barbados,flow,14813,flow,14813,Columbus Telecommunications (Barbados) Limited,true,true,,0,,,0,2,404,712,712,200,200
www.google.com,BY,Belarus,mts belarus,25106,mts belarus,25106,Mobile TeleSystems JLLC,true,false,,0,,,0,2,569,917,917,200,200
www.google.com,BH,Bahrain,stc bahrain,51375,stc bahrain,51375,STC BAHRAIN B.S.C CLOSED,true,false,,0,,,0,2,954,2079,2079,200,200
www.google.com,BH,Bahrain,stc bahrain,51375,stc bahrain,51375,STC BAHRAIN B.S.C CLOSED,true,true,,0,,,0,2,797,2626,2627,200,200
www.google.com,BY,Belarus,mts belarus,25106,mts belarus,25106,Mobile TeleSystems JLLC,true,true,,0,,,0,2,496,805,805,200,200
www.google.com,BD,Bangladesh,grameenphone,24389,grameenphone,24389,grameenphone limited,true,true,,0,,,0,2,953,1485,1485,200,200
www.google.com,BY,Belarus,a1 belarus,42772,a1 belarus,42772,Unitary enterprise A1,true,false,,0,,,0,2,787,1174,1175,200,200
www.google.com,BE,Belgium,telenet,6848,telenet,6848,Telenet BV,true,false,,0,,,0,2,469,745,745,200,200
www.google.com,BE,Belgium,orange belgium,47377,orange belgium,47377,Orange Belgium SA,true,false,,0,,,0,2,308,473,474,200,200
www.google.com,BD,Bangladesh,robi,24432,robi,24432,Axiata (Bangladesh) Limited,true,false,,0,,,0,2,1106,1686,1686,200,200
www.google.com,BJ,Benin,moov benin,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,54,0,525
www.google.com,BE,Belgium,telenet,6848,telenet,6848,Telenet BV,true,true,,0,,,0,2,411,654,655,200,200
www.google.com,BJ,Benin,moov benin,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,51,0,525
www.google.com,BE,Belgium,orange belgium,47377,orange belgium,47377,Orange Belgium SA,true,true,,0,,,0,2,333,502,502,200,200
www.google.com,BT,Bhutan,druknet isp,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,1,0,0,51,0,525
www.google.com,BD,Bangladesh,grameenphone,24389,grameenphone,24389,grameenphone limited,true,false,,0,,,0,2,952,1481,1481,200,200
www.google.com,BT,Bhutan,druknet isp,,,,,,true,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,53,0,525
www.google.com,BO,"Bolivia, Plurinational State of",universidad mayor de san simon,,,,,,false,,56,CURLE_RECV_ERROR,"CONNECT tunnel failed, response 525",0,2,0,0,64,0,525
